asset,target_date,quote_date_used,source,value
4137,2024-05-13,2024-05-13,mirror,2729.0
6794,2024-05-13,2024-05-13,mirror,9705.0
8137,2024-06-13,2024-06-13,mirror,4877.0
6790,2024-06-13,2024-06-13,mirror,3556.0
6790,2024-06-13,2024-06-13,mirror,3556.0
8137,2024-06-13,2024-06-13,mirror,4877.0
9756,2024-06-28,2024-06-28,mirror,4681.0
9756,2024-06-28,2024-06-28,mirror,4681.0
4082,2024-06-29,2024-06-29,mirror,2529.0
4082,2024-06-29,2024-06-29,mirror,2529.0
7670,2024-06-29,2024-06-29,mirror,2450.0
8230,2024-06-29,2024-06-29,mirror,2005.0
7670,2024-06-29,2024-06-29,mirror,2450.0
8230,2024-06-29,2024-06-29,mirror,2005.0
7571,2024-06-30,2024-06-30,mirror,2103.0
7571,2024-06-30,2024-06-30,mirror,2103.0
3199,2024-07-01,2024-07-01,mirror,335.0
3199,2024-07-01,2024-07-01,mirror,335.0
9754,2024-07-10,2024-07-10,mirror,2563.0
9754,2024-07-10,2024-07-10,mirror,2563.0
9502,2024-07-13,2024-07-13,mirror,5088.0
9502,2024-07-13,2024-07-13,mirror,5088.0
4663,2024-07-13,2024-07-13,mirror,2307.0
4663,2024-07-13,2024-07-13,mirror,2307.0
2216,2024-07-13,2024-07-13,mirror,3884.0
2216,2024-07-13,2024-07-13,mirror,3884.0
9225,2024-07-13,2024-07-13,mirror,1844.0
9225,2024-07-13,2024-07-13,mirror,1844.0
7610,2024-07-15,2024-07-15,mirror,1480.0
7610,2024-07-15,2024-07-15,mirror,1480.0
4950,2024-07-18,2024-07-18,mirror,3672.0
1373,2024-07-18,2024-07-18,mirror,2889.0
1373,2024-07-18,2024-07-18,mirror,2889.0
4950,2024-07-18,2024-07-18,mirror,3672.0
8121,2024-08-03,2024-08-03,mirror,2991.0
6943,2024-08-03,2024-08-03,mirror,2286.0
6943,2024-08-03,2024-08-03,mirror,2286.0
8121,2024-08-03,2024-08-03,mirror,2991.0
1426,2024-08-04,2024-08-04,mirror,2505.0
9482,2024-08-04,2024-08-04,mirror,2341.0
1426,2024-08-04,2024-08-04,mirror,2505.0
9482,2024-08-04,2024-08-04,mirror,2341.0
8160,2024-08-05,2024-08-05,mirror,1114.0
8160,2024-08-05,2024-08-05,mirror,1114.0
10226,2024-08-06,2024-08-06,mirror,1523.0
1689,2024-08-06,2024-08-06,mirror,1545.0
5987,2024-08-06,2024-08-06,mirror,1301.0
8129,2024-08-06,2024-08-06,mirror,1910.0
10226,2024-08-06,2024-08-06,mirror,1523.0
1689,2024-08-06,2024-08-06,mirror,1545.0
5987,2024-08-06,2024-08-06,mirror,1301.0
8129,2024-08-06,2024-08-06,mirror,1910.0
7561,2024-08-09,2024-08-09,mirror,1706.0
7561,2024-08-09,2024-08-09,mirror,1706.0
4950,2024-08-15,2024-08-15,mirror,3494.0
4033,2024-08-15,2024-08-15,mirror,3140.0
4033,2024-08-15,2024-08-15,mirror,3140.0
4950,2024-08-15,2024-08-15,mirror,3494.0
9497,2024-08-18,2024-08-18,mirror,2045.0
9497,2024-08-18,2024-08-18,mirror,2045.0
10866,2024-08-18,2024-08-18,mirror,2074.0
10866,2024-08-18,2024-08-18,mirror,2074.0
11650,2024-09-03,2024-09-03,mirror,2436.0
11650,2024-09-03,2024-09-03,mirror,2436.0
6801,2024-09-10,2024-09-10,mirror,4549.0
5872,2024-09-10,2024-09-10,mirror,4542.0
5872,2024-09-10,2024-09-10,mirror,4542.0
6801,2024-09-10,2024-09-10,mirror,4549.0
7049,2024-09-16,2024-09-16,mirror,1567.0
7049,2024-09-16,2024-09-16,mirror,1567.0
3214,2024-09-19,2024-09-19,mirror,1999.0
3214,2024-09-19,2024-09-19,mirror,1999.0
8160,2024-09-20,2024-09-20,mirror,828.0
7066,2024-09-20,2024-09-20,mirror,1145.0
7066,2024-09-20,2024-09-20,mirror,1145.0
8160,2024-09-20,2024-09-20,mirror,828.0
3214,2024-09-20,2024-09-20,mirror,2059.0
3214,2024-09-20,2024-09-20,mirror,2059.0
8136,2024-09-23,2024-09-23,mirror,3621.0
8136,2024-09-23,2024-09-23,mirror,3621.0
9511,2024-09-24,2024-09-24,mirror,2177.0
4993,2024-09-24,2024-09-24,mirror,1759.0
4993,2024-09-24,2024-09-24,mirror,1759.0
9511,2024-09-24,2024-09-24,mirror,2177.0
11651,2024-09-28,2024-09-28,mirror,1597.0
6813,2024-09-28,2024-09-28,mirror,6126.0
8110,2024-09-28,2024-09-28,mirror,3396.0
8110,2024-09-28,2024-09-28,mirror,3396.0
11651,2024-09-28,2024-09-28,mirror,1597.0
6813,2024-09-28,2024-09-28,mirror,6126.0
11567,2024-10-01,2024-10-01,mirror,1065.0
11567,2024-10-01,2024-10-01,mirror,1065.0
4098,2024-10-01,2024-10-01,mirror,1322.0
4098,2024-10-01,2024-10-01,mirror,1322.0
4943,2024-10-03,2024-10-03,mirror,4075.0
11650,2024-10-03,2024-10-03,mirror,2451.0
11650,2024-10-03,2024-10-03,mirror,2451.0
4943,2024-10-03,2024-10-03,mirror,4075.0
9482,2024-10-08,2024-10-08,mirror,1782.0
9482,2024-10-08,2024-10-08,mirror,1782.0
5185,2024-10-08,2024-10-08,mirror,1985.0
5185,2024-10-08,2024-10-08,mirror,1985.0
7528,2024-10-09,2024-10-09,mirror,2852.0
7528,2024-10-09,2024-10-09,mirror,2852.0
5927,2024-10-17,2024-10-17,mirror,4221.0
8148,2024-10-17,2024-10-17,mirror,4706.0
8148,2024-10-17,2024-10-17,mirror,4706.0
5927,2024-10-17,2024-10-17,mirror,4221.0
6130,2024-10-29,2024-10-29,mirror,2162.0
4068,2024-10-29,2024-10-29,mirror,1194.0
4068,2024-10-29,2024-10-29,mirror,1194.0
6130,2024-10-29,2024-10-29,mirror,2162.0
11292,2024-11-26,2024-11-26,mirror,1367.0
11292,2024-11-26,2024-11-26,mirror,1367.0
11586,2024-12-07,2024-12-07,mirror,2759.0
11586,2024-12-07,2024-12-07,mirror,2759.0
1426,2024-12-09,2024-12-09,mirror,2296.0
1426,2024-12-09,2024-12-09,mirror,2296.0
6845,2024-12-10,2024-12-10,mirror,1583.0
6011,2024-12-10,2024-12-10,mirror,1499.0
6011,2024-12-10,2024-12-10,mirror,1499.0
6845,2024-12-10,2024-12-10,mirror,1583.0
5248,2024-12-10,2024-12-10,mirror,1646.0
5248,2024-12-10,2024-12-10,mirror,1646.0
2374,2024-12-10,2024-12-10,mirror,1642.0
2374,2024-12-10,2024-12-10,mirror,1642.0
11640,2024-12-10,2024-12-10,mirror,2145.0
11583,2024-12-10,2024-12-10,mirror,3129.0
11583,2024-12-10,2024-12-10,mirror,3129.0
11640,2024-12-10,2024-12-10,mirror,2145.0
5872,2025-03-02,2025-03-02,mirror,3002.0
5872,2025-03-02,2025-03-02,mirror,3002.0
11439,2025-03-12,2025-03-12,mirror,2020.0
11439,2025-03-12,2025-03-12,mirror,2020.0
11625,2025-03-16,2025-03-16,mirror,2782.0
11625,2025-03-16,2025-03-16,mirror,2782.0
11596,2025-03-16,2025-03-16,mirror,2649.0
7021,2025-03-16,2025-03-16,mirror,2532.0
7021,2025-03-16,2025-03-16,mirror,2532.0
11596,2025-03-16,2025-03-16,mirror,2649.0
4039,2025-03-17,2025-03-17,mirror,3011.0
4039,2025-03-17,2025-03-17,mirror,3011.0
2133,2025-04-14,2025-04-14,mirror,3591.0
2133,2025-04-14,2025-04-14,mirror,3591.0
9488,2025-05-01,2025-05-01,mirror,6354.0
9500,2025-05-01,2025-05-01,mirror,3432.0
9500,2025-05-01,2025-05-01,mirror,3432.0
9488,2025-05-01,2025-05-01,mirror,6354.0
9754,2025-05-06,2025-05-06,mirror,2407.0
9754,2025-05-06,2025-05-06,mirror,2407.0
11581,2025-06-18,2025-06-18,mirror,2334.0
9509,2025-06-18,2025-06-18,mirror,8270.0
4137,2025-06-18,2025-06-18,mirror,3181.0
4137,2025-06-18,2025-06-18,mirror,3181.0
11581,2025-06-18,2025-06-18,mirror,2334.0
9509,2025-06-18,2025-06-18,mirror,8270.0
10235,2025-06-25,2025-06-25,mirror,2327.0
6783,2025-06-25,2025-06-25,mirror,3743.0
10235,2025-06-25,2025-06-25,mirror,2327.0
6783,2025-06-25,2025-06-25,mirror,3743.0
8111,2025-07-12,2025-07-12,mirror,2576.0
8111,2025-07-12,2025-07-12,mirror,2576.0
5947,2025-07-13,2025-07-13,mirror,3249.0
10859,2025-07-13,2025-07-13,mirror,5154.0
10859,2025-07-13,2025-07-13,mirror,5154.0
5947,2025-07-13,2025-07-13,mirror,3249.0
4039,2025-07-14,2025-07-14,mirror,2774.0
4039,2025-07-14,2025-07-14,mirror,2774.0
8154,2025-07-17,2025-07-17,mirror,3225.0
8154,2025-07-17,2025-07-17,mirror,3225.0
8117,2025-07-20,2025-07-20,mirror,1473.0
8117,2025-07-20,2025-07-20,mirror,1473.0
11575,2025-07-20,2025-07-20,mirror,2662.0
11575,2025-07-20,2025-07-20,mirror,2662.0
12514,2025-07-30,2025-07-30,mirror,5174.0
9753,2025-07-30,2025-07-30,mirror,3325.0
12506,2025-07-30,2025-07-30,mirror,2476.0
12536,2025-07-30,2025-07-30,mirror,2868.0
12506,2025-07-30,2025-07-30,mirror,2476.0
12536,2025-07-30,2025-07-30,mirror,2868.0
12483,2025-07-30,2025-07-30,mirror,3009.0
12514,2025-07-30,2025-07-30,mirror,5174.0
12519,2025-07-30,2025-07-30,mirror,3894.0
5022,2025-07-30,2025-07-30,mirror,2491.0
5859,2025-07-30,2025-07-30,mirror,5882.0
9753,2025-07-30,2025-07-30,mirror,3325.0
12483,2025-07-30,2025-07-30,mirror,3009.0
12519,2025-07-30,2025-07-30,mirror,3894.0
5022,2025-07-30,2025-07-30,mirror,2491.0
5859,2025-07-30,2025-07-30,mirror,5882.0
2133,2025-07-30,2025-07-30,mirror,3633.0
2133,2025-07-30,2025-07-30,mirror,3633.0
5859,2025-08-02,2025-08-02,mirror,5901.0
7611,2025-08-02,2025-08-02,mirror,2560.0
5859,2025-08-02,2025-08-02,mirror,5901.0
7611,2025-08-02,2025-08-02,mirror,2560.0
4039,2025-08-02,2025-08-02,mirror,2718.0
4039,2025-08-02,2025-08-02,mirror,2718.0
4039,2025-08-02,2025-08-02,mirror,2718.0
4039,2025-08-02,2025-08-02,mirror,2718.0
4137,2025-08-02,2025-08-02,mirror,3235.0
5967,2025-08-02,2025-08-02,mirror,2982.0
6806,2025-08-02,2025-08-02,mirror,2788.0
4137,2025-08-02,2025-08-02,mirror,3235.0
5967,2025-08-02,2025-08-02,mirror,2982.0
6806,2025-08-02,2025-08-02,mirror,2788.0
4039,2025-08-04,2025-08-04,mirror,2700.0
6806,2025-08-04,2025-08-04,mirror,2737.0
6806,2025-08-04,2025-08-04,mirror,2737.0
4039,2025-08-04,2025-08-04,mirror,2700.0
12509,2025-08-07,2025-08-07,mirror,3488.0
6797,2025-08-07,2025-08-07,mirror,6434.0
4037,2025-08-07,2025-08-07,mirror,3262.0
4881,2025-08-07,2025-08-07,mirror,9740.0
4037,2025-08-07,2025-08-07,mirror,3262.0
4881,2025-08-07,2025-08-07,mirror,9740.0
12509,2025-08-07,2025-08-07,mirror,3488.0
6797,2025-08-07,2025-08-07,mirror,6434.0
4981,2025-08-07,2025-08-07,mirror,3183.0
8126,2025-08-07,2025-08-07,mirror,2447.0
8136,2025-08-07,2025-08-07,mirror,2600.0
8126,2025-08-07,2025-08-07,mirror,2447.0
8136,2025-08-07,2025-08-07,mirror,2600.0
4981,2025-08-07,2025-08-07,mirror,3183.0
8132,2025-08-11,2025-08-11,mirror,2466.0
8132,2025-08-11,2025-08-11,mirror,2466.0
11640,2025-08-11,2025-08-11,mirror,1647.0
12476,2025-08-11,2025-08-11,mirror,2209.0
12492,2025-08-11,2025-08-11,mirror,2560.0
11640,2025-08-11,2025-08-11,mirror,1647.0
12476,2025-08-11,2025-08-11,mirror,2209.0
12492,2025-08-11,2025-08-11,mirror,2560.0
12481,2025-08-12,2025-08-12,mirror,3431.0
12505,2025-08-12,2025-08-12,mirror,2572.0
12545,2025-08-12,2025-08-12,mirror,2512.0
12505,2025-08-12,2025-08-12,mirror,2572.0
12545,2025-08-12,2025-08-12,mirror,2512.0
12481,2025-08-12,2025-08-12,mirror,3431.0
1166,2025-08-17,2025-08-17,mirror,1414.0
11651,2025-08-17,2025-08-17,mirror,2611.0
11651,2025-08-17,2025-08-17,mirror,2611.0
1166,2025-08-17,2025-08-17,mirror,1414.0
11575,2025-08-17,2025-08-17,mirror,2673.0
11575,2025-08-17,2025-08-17,mirror,2673.0
8126,2025-08-22,2025-08-22,mirror,2313.0
8154,2025-08-22,2025-08-22,mirror,3067.0
8154,2025-08-22,2025-08-22,mirror,3067.0
8126,2025-08-22,2025-08-22,mirror,2313.0
12476,2025-08-26,2025-08-26,mirror,2162.0
12476,2025-08-26,2025-08-26,mirror,2162.0
2133,2025-08-30,2025-08-30,mirror,3469.0
5872,2025-08-30,2025-08-30,mirror,2960.0
7525,2025-08-30,2025-08-30,mirror,4976.0
12484,2025-08-30,2025-08-30,mirror,3729.0
9997,2025-08-30,2025-08-30,mirror,4393.0
12484,2025-08-30,2025-08-30,mirror,3729.0
12512,2025-08-30,2025-08-30,mirror,4369.0
2133,2025-08-30,2025-08-30,mirror,3469.0
7525,2025-08-30,2025-08-30,mirror,4976.0
9997,2025-08-30,2025-08-30,mirror,4393.0
12512,2025-08-30,2025-08-30,mirror,4369.0
5872,2025-08-30,2025-08-30,mirror,2960.0
1689,2025-08-31,2025-08-31,mirror,1854.0
1689,2025-08-31,2025-08-31,mirror,1854.0
12544,2025-09-03,2025-09-03,mirror,1270.0
12544,2025-09-03,2025-09-03,mirror,1270.0
4144,2025-09-08,2025-09-08,mirror,2034.0
4144,2025-09-08,2025-09-08,mirror,2034.0
10222,2025-09-12,2025-09-12,mirror,3278.0
10222,2025-09-12,2025-09-12,mirror,3278.0
4663,2025-09-12,2025-09-12,mirror,2441.0
4663,2025-09-12,2025-09-12,mirror,2441.0
9482,2025-09-14,2025-09-14,mirror,1995.0
9482,2025-09-14,2025-09-14,mirror,1995.0
9225,2025-09-18,2025-09-18,mirror,2280.0
9225,2025-09-18,2025-09-18,mirror,2280.0
8228,2025-09-24,2025-09-24,mirror,3377.0
9486,2025-09-24,2025-09-24,mirror,2377.0
9486,2025-09-24,2025-09-24,mirror,2377.0
8228,2025-09-24,2025-09-24,mirror,3377.0
12541,2025-09-28,2025-09-28,mirror,2806.0
5012,2025-09-28,2025-09-28,mirror,2644.0
5012,2025-09-28,2025-09-28,mirror,2644.0
12541,2025-09-28,2025-09-28,mirror,2806.0
12498,2025-10-07,2025-10-07,mirror,2820.0
12498,2025-10-07,2025-10-07,mirror,2820.0
11647,2025-10-08,2025-10-08,mirror,920.0
11647,2025-10-08,2025-10-08,mirror,920.0
7607,2025-10-08,2025-10-08,mirror,1824.0
7607,2025-10-08,2025-10-08,mirror,1824.0
8122,2025-10-13,,off-rolls,0.0
4981,2025-10-13,2025-10-13,mirror,2611.0
4981,2025-10-13,2025-10-13,mirror,2611.0
8122,2025-10-13,,off-rolls,0.0
9754,2025-10-20,2025-10-20,mirror,4655.0
9754,2025-10-20,2025-10-20,mirror,4655.0
6806,2025-10-30,2025-10-30,mirror,3515.0
6806,2025-10-30,2025-10-30,mirror,3515.0
4035,2025-11-01,2025-11-01,mirror,2954.0
4035,2025-11-01,2025-11-01,mirror,2954.0
2505,2025-11-02,2025-11-02,mirror,1319.0
2505,2025-11-02,2025-11-02,mirror,1319.0
5022,2025-11-02,2025-11-02,mirror,2876.0
5022,2025-11-02,2025-11-02,mirror,2876.0
19,2025-11-02,2025-11-02,mirror,1765.0
19,2025-11-02,2025-11-02,mirror,1765.0
7594,2025-11-15,2025-11-15,mirror,2718.0
7611,2025-11-15,2025-11-15,mirror,2531.0
7611,2025-11-15,2025-11-15,mirror,2531.0
7594,2025-11-15,2025-11-15,mirror,2718.0
11655,2025-11-18,2025-11-18,mirror,2683.0
10213,2025-11-18,2025-11-18,mirror,2799.0
11626,2025-11-18,2025-11-18,mirror,2367.0
10213,2025-11-18,2025-11-18,mirror,2799.0
11626,2025-11-18,2025-11-18,mirror,2367.0
11655,2025-11-18,2025-11-18,mirror,2683.0
7591,2025-11-19,2025-11-19,mirror,2486.0
7090,2025-11-19,2025-11-19,mirror,2072.0
7090,2025-11-19,2025-11-19,mirror,2072.0
7591,2025-11-19,2025-11-19,mirror,2486.0
12499,2025-12-02,2025-12-02,mirror,2971.0
8126,2025-12-02,2025-12-02,mirror,3519.0
12499,2025-12-02,2025-12-02,mirror,2971.0
8126,2025-12-02,2025-12-02,mirror,3519.0
10213,2025-12-04,2025-12-04,mirror,2698.0
10213,2025-12-04,2025-12-04,mirror,2698.0
12495,2026-01-04,2026-01-04,mirror,2542.0
12495,2026-01-04,2026-01-04,mirror,2542.0
12517,2026-01-13,2026-01-13,mirror,5088.0
12506,2026-01-13,2026-01-13,mirror,4806.0
12526,2026-01-13,2026-01-13,mirror,6534.0
12506,2026-01-13,2026-01-13,mirror,4806.0
12526,2026-01-13,2026-01-13,mirror,6534.0
12517,2026-01-13,2026-01-13,mirror,5088.0
5846,2026-01-14,2026-01-14,mirror,3814.0
5846,2026-01-14,2026-01-14,mirror,3814.0
8154,2026-03-24,2026-03-24,mirror,2253.0
11435,2026-03-24,2026-03-24,mirror,2190.0
11435,2026-03-24,2026-03-24,mirror,2190.0
8154,2026-03-24,2026-03-24,mirror,2253.0
7567,2026-03-28,2026-03-28,mirror,2901.0
7567,2026-03-28,2026-03-28,mirror,2901.0
11583,2026-04-29,2026-04-29,mirror,3008.0
6768,2026-04-29,2026-04-29,mirror,2786.0
6768,2026-04-29,2026-04-29,mirror,2786.0
11583,2026-04-29,2026-04-29,mirror,3008.0
10213,2026-05-03,2026-05-03,mirror,2547.0
12534,2026-05-03,2026-05-03,mirror,3584.0
10213,2026-05-03,2026-05-03,mirror,2547.0
12534,2026-05-03,2026-05-03,mirror,3584.0
8205,2026-05-03,2026-05-03,mirror,2282.0
8205,2026-05-03,2026-05-03,mirror,2282.0
12498,2026-05-03,2026-05-03,mirror,2416.0
12540,2026-05-03,2026-05-03,mirror,2559.0
5012,2026-05-03,2026-05-03,mirror,2757.0
5012,2026-05-03,2026-05-03,mirror,2757.0
12498,2026-05-03,2026-05-03,mirror,2416.0
12540,2026-05-03,2026-05-03,mirror,2559.0
11624,2026-06-16,2026-06-16,mirror,3320.0
8131,2026-06-16,2026-06-16,mirror,3358.0
8131,2026-06-16,2026-06-16,mirror,3358.0
11624,2026-06-16,2026-06-16,mirror,3320.0
8144,2026-07-07,2026-07-07,mirror,5504.0
11624,2026-07-07,2026-07-07,mirror,3342.0
11624,2026-07-07,2026-07-07,mirror,3342.0
8144,2026-07-07,2026-07-07,mirror,5504.0
8155,2026-07-10,2026-07-10,mirror,5409.0
10213,2026-07-10,2026-07-10,mirror,2481.0
11627,2026-07-10,2026-07-10,mirror,2588.0
4943,2026-07-10,2026-07-10,mirror,4493.0
5967,2026-07-10,2026-07-10,mirror,2821.0
7569,2026-07-10,2026-07-10,mirror,5590.0
4943,2026-07-10,2026-07-10,mirror,4493.0
5967,2026-07-10,2026-07-10,mirror,2821.0
7569,2026-07-10,2026-07-10,mirror,5590.0
8126,2026-07-10,2026-07-10,mirror,3505.0
8155,2026-07-10,2026-07-10,mirror,5409.0
10213,2026-07-10,2026-07-10,mirror,2481.0
11627,2026-07-10,2026-07-10,mirror,2588.0
12534,2026-07-10,2026-07-10,mirror,3482.0
9508,2026-07-10,2026-07-10,mirror,2562.0
12534,2026-07-10,2026-07-10,mirror,3482.0
9508,2026-07-10,2026-07-10,mirror,2562.0
8126,2026-07-10,2026-07-10,mirror,3505.0
96,2026-07-12,2026-07-12,mirror,1950.0
96,2026-07-12,2026-07-12,mirror,1950.0
11655,2026-07-14,2026-07-14,mirror,2645.0
5967,2026-07-14,2026-07-14,mirror,2819.0
11576,2026-07-14,2026-07-14,mirror,2673.0
11576,2026-07-14,2026-07-14,mirror,2673.0
11655,2026-07-14,2026-07-14,mirror,2645.0
5967,2026-07-14,2026-07-14,mirror,2819.0
11627,2026-08-05,2026-08-05,mirror,2508.0
6801,2026-08-05,2026-08-05,mirror,4941.0
6801,2026-08-05,2026-08-05,mirror,4941.0
11627,2026-08-05,2026-08-05,mirror,2508.0
7828,2026-08-07,2026-08-07,mirror,1516.0
7828,2026-08-07,2026-08-07,mirror,1516.0
12499,2026-08-07,2026-08-07,mirror,2478.0
10213,2026-08-07,2026-08-07,mirror,2499.0
10213,2026-08-07,2026-08-07,mirror,2499.0
12499,2026-08-07,2026-08-07,mirror,2478.0
4035,2026-08-19,2026-08-19,mirror,2102.0
4035,2026-08-19,2026-08-19,mirror,2102.0
4131,2020-09-09,2020-09-09,backfill-carry,7175.0
1992,2020-09-09,2020-09-09,backfill-carry,6564.0
3214,2020-09-09,2020-09-09,backfill-carry,4203.0
2216,2020-09-09,2020-09-09,backfill-carry,7233.0
4983,2020-09-09,2020-09-09,backfill-carry,7417.0
1479,2020-09-09,2020-09-09,backfill-carry,5652.0
4131,2021-01-04,2021-01-04,backfill-carry,5596.0
1992,2021-01-04,2021-01-04,backfill-carry,6265.0
3214,2021-01-04,2021-01-04,backfill-carry,3969.0
2216,2021-01-04,2021-01-04,backfill-carry,5683.0
4983,2021-01-04,2021-01-04,backfill-carry,6233.0
1479,2021-01-04,2021-01-04,backfill-carry,5844.0
4131,2021-09-09,2021-09-09,mirror,3434.0
1992,2021-09-09,2021-09-09,mirror,5509.0
3214,2021-09-09,2021-09-09,mirror,2248.0
2216,2021-09-09,2021-09-09,mirror,4876.0
4983,2021-09-09,2021-09-09,mirror,5506.0
1479,2021-09-09,2021-09-09,mirror,5231.0
4131,2022-09-09,2022-09-09,mirror,1087.0
1992,2022-09-09,2022-09-09,mirror,3678.0
3214,2022-09-09,2022-09-09,mirror,1850.0
2216,2022-09-09,2022-09-09,mirror,4537.0
4983,2022-09-09,2022-09-09,mirror,4945.0
1479,2022-09-09,2022-09-09,mirror,4133.0
2216,2020-09-09,2020-09-09,backfill-carry,7233.0
4983,2020-09-09,2020-09-09,backfill-carry,7417.0
1479,2020-09-09,2020-09-09,backfill-carry,5652.0
4131,2020-09-09,2020-09-09,backfill-carry,7175.0
1992,2020-09-09,2020-09-09,backfill-carry,6564.0
3214,2020-09-09,2020-09-09,backfill-carry,4203.0
2216,2021-01-04,2021-01-04,backfill-carry,5683.0
4983,2021-01-04,2021-01-04,backfill-carry,6233.0
1479,2021-01-04,2021-01-04,backfill-carry,5844.0
4131,2021-01-04,2021-01-04,backfill-carry,5596.0
1992,2021-01-04,2021-01-04,backfill-carry,6265.0
3214,2021-01-04,2021-01-04,backfill-carry,3969.0
2216,2021-09-09,2021-09-09,mirror,4876.0
4983,2021-09-09,2021-09-09,mirror,5506.0
1479,2021-09-09,2021-09-09,mirror,5231.0
4131,2021-09-09,2021-09-09,mirror,3434.0
1992,2021-09-09,2021-09-09,mirror,5509.0
3214,2021-09-09,2021-09-09,mirror,2248.0
2216,2022-09-09,2022-09-09,mirror,4537.0
4983,2022-09-09,2022-09-09,mirror,4945.0
1479,2022-09-09,2022-09-09,mirror,4133.0
4131,2022-09-09,2022-09-09,mirror,1087.0
1992,2022-09-09,2022-09-09,mirror,3678.0
3214,2022-09-09,2022-09-09,mirror,1850.0
5987,2020-09-12,2020-09-12,backfill-carry,3322.0
5068,2020-09-12,2020-09-12,backfill-carry,2573.0
5987,2021-01-04,2021-01-04,backfill-carry,2715.0
5068,2021-01-04,2021-01-04,backfill-carry,659.0
5987,2021-09-12,2021-09-12,mirror,1883.0
5068,2021-09-12,,off-rolls,0.0
5987,2022-09-12,2022-09-12,mirror,2546.0
5068,2022-09-12,,off-rolls,0.0
5068,2020-09-12,2020-09-12,backfill-carry,2573.0
5987,2020-09-12,2020-09-12,backfill-carry,3322.0
5068,2021-01-04,2021-01-04,backfill-carry,659.0
5987,2021-01-04,2021-01-04,backfill-carry,2715.0
5068,2021-09-12,,off-rolls,0.0
5987,2021-09-12,2021-09-12,mirror,1883.0
5068,2022-09-12,,off-rolls,0.0
5987,2022-09-12,2022-09-12,mirror,2546.0
2588,2020-09-15,2020-09-15,backfill-carry,911.0
6849,2020-09-15,2020-09-09,backfill-carry,3760.0
6794,2020-09-15,2020-09-15,backfill-carry,4911.0
2319,2020-09-15,2020-09-09,backfill-carry,4830.0
2588,2021-01-04,2021-01-04,backfill-carry,585.0
6849,2021-01-04,2020-12-30,backfill-carry,4712.0
6794,2021-01-04,2021-01-04,backfill-carry,8297.0
2319,2021-01-04,2020-12-30,backfill-carry,4242.0
2588,2021-09-15,2021-09-15,mirror,572.0
6849,2021-09-15,2021-09-15,mirror,1482.0
6794,2021-09-15,2021-09-15,mirror,7509.0
2319,2021-09-15,2021-09-15,mirror,2295.0
2588,2022-09-15,,off-rolls,0.0
6849,2022-09-15,2022-09-15,mirror,929.0
6794,2022-09-15,2022-09-15,mirror,9982.0
2319,2022-09-15,2022-09-15,mirror,1364.0
6794,2020-09-15,2020-09-15,backfill-carry,4911.0
2319,2020-09-15,2020-09-09,backfill-carry,4830.0
2588,2020-09-15,2020-09-15,backfill-carry,911.0
6849,2020-09-15,2020-09-09,backfill-carry,3760.0
6794,2021-01-04,2021-01-04,backfill-carry,8297.0
2319,2021-01-04,2020-12-30,backfill-carry,4242.0
2588,2021-01-04,2021-01-04,backfill-carry,585.0
6849,2021-01-04,2020-12-30,backfill-carry,4712.0
6794,2021-09-15,2021-09-15,mirror,7509.0
2319,2021-09-15,2021-09-15,mirror,2295.0
2588,2021-09-15,2021-09-15,mirror,572.0
6849,2021-09-15,2021-09-15,mirror,1482.0
6794,2022-09-15,2022-09-15,mirror,9982.0
2319,2022-09-15,2022-09-15,mirror,1364.0
2588,2022-09-15,,off-rolls,0.0
6849,2022-09-15,2022-09-15,mirror,929.0
6151,2020-09-30,2020-09-30,backfill-carry,7618.0
4950,2020-09-30,2020-09-30,backfill-carry,3706.0
2168,2020-09-30,2020-09-30,backfill-carry,1542.0
2449,2020-09-30,2020-09-30,backfill-carry,5952.0
3423,2020-09-30,2020-09-30,backfill-carry,2586.0
2315,2020-09-30,2020-09-30,backfill-carry,4135.0
6151,2021-01-04,2020-12-30,backfill-carry,6490.0
4950,2021-01-04,2021-01-04,backfill-carry,3469.0
2168,2021-01-04,2021-01-04,backfill-carry,176.0
2449,2021-01-04,2021-01-04,backfill-carry,7356.0
3423,2021-01-04,2021-01-04,backfill-carry,4086.0
2315,2021-01-04,2021-01-04,backfill-carry,2276.0
6151,2021-09-30,2021-09-30,mirror,4254.0
4950,2021-09-30,2021-09-30,mirror,3038.0
2168,2021-09-30,,off-rolls,0.0
2449,2021-09-30,2021-09-30,mirror,6436.0
3423,2021-09-30,,off-rolls,0.0
2315,2021-09-30,,off-rolls,0.0
6151,2022-09-30,2022-09-30,mirror,3523.0
4950,2022-09-30,2022-09-30,mirror,4655.0
2168,2022-09-30,,off-rolls,0.0
2449,2022-09-30,2022-09-30,mirror,6301.0
3423,2022-09-30,,off-rolls,0.0
2315,2022-09-30,,off-rolls,0.0
2449,2020-09-30,2020-09-30,backfill-carry,5952.0
3423,2020-09-30,2020-09-30,backfill-carry,2586.0
2315,2020-09-30,2020-09-30,backfill-carry,4135.0
6151,2020-09-30,2020-09-30,backfill-carry,7618.0
4950,2020-09-30,2020-09-30,backfill-carry,3706.0
2168,2020-09-30,2020-09-30,backfill-carry,1542.0
2449,2021-01-04,2021-01-04,backfill-carry,7356.0
3423,2021-01-04,2021-01-04,backfill-carry,4086.0
2315,2021-01-04,2021-01-04,backfill-carry,2276.0
