Player,Team,Week,Year,Points,Injury?,Suspension?,Bye?,Starter/Bench,% of points (if starter),Position started in (if starter),Change from previous week,Change from previous 5 weeks avg,Change from career average to that point,Change from overall career average,Number of weeks on team,Number of consecutive weeks on bench before start (if starter),Number of consecutive weeks on bench before start excluding injury/bye (if starter),Total weeks as team starter to that point,Total weeks on bench to that point,- Activated Cuff? (Was a player of the same nfl team/position & who averages >10 PPG more over last 5 played games injured? Only for players with avg <10 PPG),Difference from best startable bench (if starter),Difference from worst benchable starter (if bench),Reference player name,Difference in averages of best/worst startables over previous 5 games,Cuff adjusted difference,Player of the week?,QB of the week?,RB of the week?,WR of the week?,TE of the week?,Benchwarmer of the week?,Bench QB of the week?,Bench RB of the week?,Bench WR of the week?,Bench TE of the week?,Highest starter on team?,Lowest starter on team?,Rookie?,Age,NFL team,Total weeks as team starter on that team this season,Total weeks on bench on that team this season,WeekNum,_Week_Sort,_week_sort,_expected_points_if_healthy,_points_lost_inj_susp
Rashaad Penny,BROsenzweig,17,2021,32.5,,,False,Starter,0.1944,,26.1,,28.35,27.944,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,2,0,17,17,17,4.15,0.0
Rashaad Penny,BROsenzweig,Toilet Semis,2021,19.5,,,False,Starter,0.1616,,-13.0,,5.9,14.943999999999999,3,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,3,0,16,1001,1001,13.6,0.0
Rashaad Penny,BROsenzweig,1,2022,7.7,,,False,Bench,,,-11.8,,-7.374999999999999,3.144,4,,,3,1,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,15.075,0.0
Rashaad Penny,BROsenzweig,2,2022,1.5,,,False,Bench,,,-6.2,-12.1,-12.1,-3.056,5,,,3,2,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,13.6,0.0
Rashaad Penny,BROsenzweig,3,2022,7.9,,,False,Bench,,,6.4,-5.619999999999999,-3.6833333333333336,3.3440000000000003,6,,,3,3,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,3,13.52,0.0
Rashaad Penny,BROsenzweig,4,2022,28.7,,,False,Bench,,,20.799999999999997,14.879999999999997,17.64285714285714,24.144,7,,,3,4,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,4,13.820000000000002,0.0
Rashaad Penny,BROsenzweig,5,2022,5.4,,,False,Bench,,,-23.299999999999997,-7.659999999999998,-7.862500000000001,0.8440000000000003,8,,,3,5,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,5,13.059999999999999,0.0
Rashaad Penny,BROsenzweig,6,2022,0.0,,,,Bench,,,-5.4,-10.239999999999998,-12.388888888888891,-4.556,9,,,3,6,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,6,10.239999999999998,0.0
Rashaad Penny,BROsenzweig,7,2022,0.0,,,,Bench,,,0.0,-8.7,-11.150000000000002,-4.556,10,,,3,7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,7,10.239999999999998,0.0
Rashaad Penny,BROsenzweig,8,2022,0.0,,,,Bench,,,0.0,-8.4,-10.136363636363638,-4.556,11,,,3,8,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,8,10.239999999999998,0.0
Rashaad Penny,BROsenzweig,9,2022,0.0,,,,Bench,,,0.0,-6.82,-9.291666666666668,-4.556,12,,,3,9,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,9,10.239999999999998,0.0
Rashaad Penny,BROsenzweig,10,2022,0.0,,,,Bench,,,0.0,-1.08,-8.576923076923078,-4.556,13,,,3,10,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,10,10.239999999999998,0.0
Rashaad Penny,BROsenzweig,11,2022,0.0,,,,Bench,,,0.0,0.0,-7.964285714285715,-4.556,14,,,3,11,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,11,10.239999999999998,0.0
Rashaad Penny,BROsenzweig,12,2022,0.0,,,,Bench,,,0.0,0.0,-7.4333333333333345,-4.556,15,,,3,12,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,12,10.239999999999998,0.0
Rashaad Penny,BROsenzweig,13,2022,0.0,,,,Bench,,,0.0,0.0,-6.968750000000001,-4.556,16,,,3,13,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,13,10.239999999999998,0.0
Rashaad Penny,BROsenzweig,14,2022,0.0,,,,Bench,,,0.0,0.0,-6.558823529411765,-4.556,17,,,3,14,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,14,10.239999999999998,0.0
Rashaad Penny,BROsenzweig,15,2022,0.0,,,,Bench,,,0.0,0.0,-6.1944444444444455,-4.556,18,,,3,15,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,15,10.239999999999998,0.0
Rashaad Penny,BROsenzweig,16,2022,0.0,,,,Bench,,,0.0,0.0,-5.86842105263158,-4.556,19,,,3,16,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,16,10.239999999999998,0.0
Rashaad Penny,BROsenzweig,3rd Place,2022,0.0,,,,Bench,,,0.0,0.0,-5.575000000000001,-4.556,20,,,3,17,,,,,,,,,,,,,,,,,,,,,,0,17,17,1002,1002,10.239999999999998,0.0
Rashaad Penny,AceMatthew,1,2023,0.0,,,,Bench,,,0.0,0.0,-5.30952380952381,-4.556,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,10.239999999999998,0.0
Rashaad Penny,AceMatthew,2,2023,2.4,,,False,Bench,,,2.4,2.4,-2.6681818181818193,-2.156,2,,,0,2,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,10.239999999999998,0.0
Rashaad Penny,AceMatthew,3,2023,0.0,,,,Bench,,,-2.4,-0.48,-4.952173913043479,-4.556,3,,,0,3,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,3,9.18,0.0
Rashaad Penny,AceMatthew,4,2023,0.0,,,,Bench,,,0.0,-0.48,-4.7458333333333345,-4.556,4,,,0,4,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,4,9.18,0.0
Rashee Rice,Oliverwkw,1,2023,11.6,,,False,Bench,,,,,,2.7562499999999996,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,0.0
Rashee Rice,Oliverwkw,2,2023,4.0,,,False,Bench,,,-7.6,,-7.6,-4.84375,2,,,0,2,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,11.6,0.0
Rashee Rice,Oliverwkw,3,2023,10.9,,,False,Bench,,,6.9,,3.1000000000000005,2.0562500000000004,3,,,0,3,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,3,7.8,0.0
Rashee Rice,Oliverwkw,4,2023,6.2,,,False,Bench,,,-4.7,,-2.6333333333333337,-2.64375,4,,,0,4,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,4,8.833333333333334,0.0
Rashee Rice,Oliverwkw,5,2023,13.3,,,False,Bench,,,7.1000000000000005,,5.125,4.456250000000001,5,,,0,5,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,5,8.175,0.0
Rashee Rice,Oliverwkw,6,2023,11.2,,,False,Bench,,,-2.1000000000000014,2.0,2.0,2.3562499999999993,6,,,0,6,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,6,9.2,0.0
Rashee Rice,Oliverwkw,7,2023,17.0,,,False,Bench,,,5.800000000000001,7.879999999999999,7.466666666666667,8.15625,7,,,0,7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,7,9.120000000000001,0.0
Rashee Rice,Oliverwkw,8,2023,9.6,,,False,Bench,,,-7.4,-2.120000000000001,-1.0,0.7562499999999996,8,,,0,8,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,8,11.72,0.0
Rashee Rice,Oliverwkw,9,2023,9.7,,,False,Bench,,,0.09999999999999964,-1.7600000000000016,-0.7750000000000004,0.8562499999999993,9,,,0,9,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,9,11.46,0.0
Rashee Rice,Oliverwkw,10,2023,0.0,,,True,Bench,,,-9.7,-12.16,-10.38888888888889,-8.84375,10,,,0,10,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,10,12.16,0.0
Rashee Rice,Oliverwkw,11,2023,8.2,,,False,Bench,,,-1.5,-3.960000000000001,-2.18888888888889,-0.6437500000000007,11,,,0,11,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,11,12.16,0.0
Rashee Rice,Oliverwkw,12,2023,24.7,,,False,Bench,,,16.5,13.559999999999999,14.53,15.85625,12,,,0,12,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,12,11.14,0.0
Rashee Rice,Oliverwkw,13,2023,14.4,,,False,Bench,,,-10.299999999999999,0.5600000000000005,2.9090909090909083,5.55625,13,,,0,13,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,13,13.84,0.0
Rashee Rice,Oliverwkw,14,2023,18.2,,,False,Starter,0.1195,,3.799999999999999,4.880000000000001,6.466666666666665,9.35625,14,13,12,1,13,,,,,,,,,,,,,,,,,,,,,,1,13,14,14,14,13.319999999999999,0.0
Rashee Rice,Oliverwkw,15,2023,23.1,,,False,Starter,0.1482,,4.900000000000002,8.060000000000004,10.869230769230771,14.256250000000001,15,0,0,2,13,,,,,,,,,,,,,,,,,,,,,,2,13,15,15,15,15.039999999999997,0.0
Rashee Rice,Oliverwkw,16,2023,11.7,,,False,Starter,0.1024,,-11.400000000000002,-6.02,-1.307142857142857,2.8562499999999993,16,0,0,3,13,,,,,,,,,,,,,,,,,,,,,,3,13,16,16,16,17.72,0.0
Rashee Rice,Oliverwkw,17,2023,17.7,,,False,Starter,0.131,,6.0,-0.7200000000000024,4.780000000000001,8.85625,17,0,0,4,13,,,,,,,,,,,,,,,,,,,,,,4,13,17,17,17,18.42,0.0
Rashee Rice,Oliverwkw,1,2024,17.3,,,False,Starter,0.1794,,-0.3999999999999986,0.2799999999999976,4.0812500000000025,8.45625,18,0,0,5,13,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,17.020000000000003,0.0
Rashee Rice,Oliverwkw,2,2024,18.5,,,False,Starter,0.167,,1.1999999999999993,0.8999999999999986,5.041176470588237,9.65625,19,0,0,6,13,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,2,17.6,0.0
Rashee Rice,Oliverwkw,3,2024,29.1,,,False,Starter,0.1976,,10.600000000000001,11.440000000000001,15.361111111111114,20.25625,20,0,0,7,13,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,3,17.66,0.0
Rashee Rice,Oliverwkw,4,2024,0.0,,,False,Starter,0.0,,-29.1,-18.860000000000003,-14.54736842105263,-8.84375,21,0,0,8,13,,,,,,,,,,,,,,,,,,,,,,4,0,4,4,4,18.860000000000003,0.0
Rashee Rice,Oliverwkw,5,2024,0.0,,,False,Bench,,,0.0,-16.52,-13.819999999999999,-8.84375,22,,,8,14,,,,,,,,,,,,,,,,,,,,,,4,1,5,5,5,18.860000000000003,0.0
Rashee Rice,Oliverwkw,6,2024,0.0,,,True,Bench,,,0.0,-12.98,-13.161904761904761,-8.84375,23,,,8,15,,,,,,,,,,,,,,,,,,,,,,4,2,6,6,6,18.860000000000003,0.0
Rashee Rice,Oliverwkw,7,2024,0.0,,,False,Bench,,,0.0,-12.98,-13.161904761904761,-8.84375,24,,,8,16,,,,,,,,,,,,,,,,,,,,,,4,3,7,7,7,18.860000000000003,0.0
Rashee Rice,Oliverwkw,8,2024,0.0,,,False,Bench,,,0.0,-9.52,-12.563636363636363,-8.84375,25,,,8,17,,,,,,,,,,,,,,,,,,,,,,4,4,8,8,8,18.860000000000003,0.0
Rashee Rice,Oliverwkw,9,2024,0.0,,,False,Bench,,,0.0,-5.82,-12.017391304347825,-8.84375,26,,,8,18,,,,,,,,,,,,,,,,,,,,,,4,5,9,9,9,18.860000000000003,0.0
Rashee Rice,Oliverwkw,10,2024,0.0,,,False,Bench,,,0.0,0.0,-11.516666666666666,-8.84375,27,,,8,19,,,,,,,,,,,,,,,,,,,,,,4,6,10,10,10,18.860000000000003,0.0
Rashee Rice,Oliverwkw,11,2024,0.0,,,False,Bench,,,0.0,0.0,-11.056,-8.84375,28,,,8,20,,,,,,,,,,,,,,,,,,,,,,4,7,11,11,11,18.860000000000003,0.0
Rashee Rice,Oliverwkw,12,2024,0.0,,,False,Bench,,,0.0,0.0,-10.63076923076923,-8.84375,29,,,8,21,,,,,,,,,,,,,,,,,,,,,,4,8,12,12,12,18.860000000000003,0.0
Rashee Rice,Oliverwkw,13,2024,0.0,,,False,Bench,,,0.0,0.0,-10.237037037037036,-8.84375,30,,,8,22,,,,,,,,,,,,,,,,,,,,,,4,9,13,13,13,18.860000000000003,0.0
Rashee Rice,Oliverwkw,14,2024,0.0,,,False,Bench,,,0.0,0.0,-9.87142857142857,-8.84375,31,,,8,23,,,,,,,,,,,,,,,,,,,,,,4,10,14,14,14,18.860000000000003,0.0
Rashee Rice,Oliverwkw,15,2024,0.0,,,False,Bench,,,0.0,0.0,-9.53103448275862,-8.84375,32,,,8,24,,,,,,,,,,,,,,,,,,,,,,4,11,15,15,15,18.860000000000003,0.0
Rashee Rice,Oliverwkw,17,2024,0.0,,,False,Bench,,,0.0,0.0,-9.213333333333333,-8.84375,33,,,8,25,,,,,,,,,,,,,,,,,,,,,,4,12,17,17,17,18.860000000000003,0.0
Rashee Rice,Oliverwkw,Toilet Semis,2024,0.0,,,False,Bench,,,0.0,0.0,-8.916129032258064,-8.84375,34,,,8,26,,,,,,,,,,,,,,,,,,,,,,4,13,16,1001,1001,18.860000000000003,0.0
Rashee Rice,Oliverwkw,1,2025,0.0,,,False,Bench,,,0.0,0.0,-8.6375,-8.84375,35,,,8,27,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,18.860000000000003,0.0
Rashee Rice,Oliverwkw,2,2025,0.0,,,False,Bench,,,0.0,0.0,-8.375757575757575,-8.84375,36,,,8,28,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,18.860000000000003,0.0
Rashee Rice,Oliverwkw,3,2025,0.0,,,False,Bench,,,0.0,0.0,-8.129411764705882,-8.84375,37,,,8,29,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,3,18.860000000000003,0.0
Rashee Rice,Oliverwkw,4,2025,0.0,,,False,Bench,,,0.0,0.0,-7.897142857142857,-8.84375,38,,,8,30,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,4,18.860000000000003,0.0
Rashee Rice,Oliverwkw,5,2025,0.0,,,False,Bench,,,0.0,0.0,-7.677777777777777,-8.84375,39,,,8,31,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,5,18.860000000000003,0.0
Rashee Rice,Oliverwkw,6,2025,0.0,,,False,Bench,,,0.0,0.0,-7.4702702702702695,-8.84375,40,,,8,32,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,6,18.860000000000003,0.0
Rashee Rice,Oliverwkw,7,2025,23.2,,,False,Starter,0.1636,,23.2,23.2,15.926315789473684,14.35625,41,19,18,9,32,,,,,,,,,,,,,,,,,,,,,,1,6,7,7,7,18.860000000000003,0.0
Rashee Rice,Oliverwkw,8,2025,24.5,,,False,Starter,0.1459,,1.3000000000000007,19.86,16.817948717948717,15.65625,42,0,0,10,32,,,,,,,,,,,,,,,,,,,,,,2,6,8,8,8,21.16,0.0
Rashee Rice,Oliverwkw,9,2025,18.6,,,False,Starter,0.1308,,-5.899999999999999,9.06,10.497500000000002,9.756250000000001,43,0,0,11,32,,,,,,,,,,,,,,,,,,,,,,3,6,9,9,9,22.520000000000003,0.0
Rashee Rice,Oliverwkw,10,2025,0.0,,,True,Bench,,,-18.6,-13.260000000000002,-8.358536585365853,-8.84375,44,,,11,33,,,,,,,,,,,,,,,,,,,,,,3,7,10,10,10,22.78,0.0
Rashee Rice,Oliverwkw,11,2025,9.8,,,False,Starter,0.0597,,-8.8,-3.460000000000001,1.441463414634148,0.9562500000000007,45,1,0,12,33,,,,,,,,,,,,,,,,,,,,,,4,7,11,11,11,22.78,0.0
Rashee Rice,Oliverwkw,12,2025,24.1,,,False,Starter,0.277,,14.3,8.879999999999999,15.707142857142859,15.256250000000001,46,0,0,13,33,,,,,,,,,,,,,,,,,,,,,,5,7,12,12,12,21.04,0.0
Rashee Rice,Oliverwkw,13,2025,28.4,,,False,Starter,0.2126,,4.299999999999997,8.359999999999996,19.641860465116277,19.55625,47,0,0,14,33,,,,,,,,,,,,,,,,,,,,,,6,7,13,13,13,20.040000000000003,0.0
Rashee Rice,Oliverwkw,14,2025,7.4,,,False,Starter,0.0592,,-21.0,-13.680000000000001,-1.8045454545454547,-1.4437499999999996,48,0,0,15,33,,,,,,,,,,,,,,,,,,,,,,7,7,14,14,14,21.080000000000002,0.0
Rashee Rice,Oliverwkw,15,2025,12.1,,,False,Starter,0.0642,,4.699999999999999,-5.560000000000004,2.935555555555556,3.2562499999999996,49,0,0,16,33,,,,,,,,,,,,,,,,,,,,,,8,7,15,15,15,17.660000000000004,0.0
Rashee Rice,Oliverwkw,17,2025,0.0,,,False,Bench,,,-12.1,-16.36,-9.228260869565217,-8.84375,50,,,16,34,,,,,,,,,,,,,,,,,,,,,,8,8,17,17,17,16.36,0.0
Rashee Rice,Oliverwkw,Toilet Semis,2025,0.0,,,False,Bench,,,0.0,-14.4,-9.03191489361702,-8.84375,51,,,16,35,,,,,,,,,,,,,,,,,,,,,,8,9,16,1001,1001,16.36,0.0
Rashid Shaheed,LWebs53,15,2022,18.5,,,False,Bench,,,,,,10.70754716981132,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,0,1,15,15,15,,0.0
Rashid Shaheed,LWebs53,16,2022,8.1,,,False,Bench,,,-10.4,,-10.4,0.30754716981132013,2,,,0,2,,,,,,,,,,,,,,,,,,,,,,0,2,16,16,16,18.5,0.0
Rashid Shaheed,LWebs53,Final,2022,13.9,,,False,Bench,,,5.800000000000001,,0.5999999999999996,6.107547169811321,3,,,0,3,,,,,,,,,,,,,,,,,,,,,,0,3,17,1002,1002,13.3,0.0
Rashid Shaheed,LWebs53,1,2023,19.0,,,False,Bench,,,5.1,,5.5,11.20754716981132,4,,,0,4,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,13.5,0.0
Rashid Shaheed,LWebs53,2,2023,10.3,,,False,Bench,,,-8.7,,-4.574999999999999,2.507547169811321,5,,,0,5,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,14.875,0.0
Rashid Shaheed,LWebs53,3,2023,6.0,,,False,Bench,,,-4.300000000000001,-7.959999999999999,-7.959999999999999,-1.7924528301886795,6,,,0,6,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,3,13.959999999999999,0.0
Rashid Shaheed,LWebs53,4,2023,6.3,,,False,Bench,,,0.2999999999999998,-5.159999999999999,-6.333333333333333,-1.4924528301886797,7,,,0,7,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,4,11.459999999999999,0.0
Rashid Shaheed,LWebs53,5,2023,4.8,,,False,Bench,,,-1.5,-6.3,-6.928571428571428,-2.9924528301886797,8,,,0,8,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,5,11.1,0.0
Rashid Shaheed,LWebs53,6,2023,18.3,,,False,Bench,,,13.5,9.020000000000003,7.437500000000002,10.507547169811321,9,,,0,9,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,6,9.279999999999998,0.0
Rashid Shaheed,LWebs53,7,2023,7.2,,,False,Bench,,,-11.100000000000001,-1.9400000000000004,-4.488888888888888,-0.5924528301886793,10,,,0,10,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,7,9.14,0.0
Rashid Shaheed,LWebs53,8,2023,24.3,,,False,Bench,,,17.1,15.78,13.060000000000002,16.50754716981132,11,,,0,11,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,8,8.520000000000001,0.0
Rashid Shaheed,LWebs53,9,2023,5.2,,,False,Bench,,,-19.1,-6.980000000000001,-7.227272727272726,-2.5924528301886793,12,,,0,12,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,9,12.180000000000001,0.0
Rashid Shaheed,LWebs53,10,2023,7.4,,,False,Bench,,,2.2,-4.5600000000000005,-4.424999999999997,-0.39245283018867916,13,,,0,13,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,10,11.96,0.0
Rashid Shaheed,LWebs53,11,2023,0.0,,,False,Bench,,,-7.4,-12.48,-11.484615384615383,-7.7924528301886795,14,,,0,14,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,11,12.48,0.0
Rashid Shaheed,LWebs53,12,2023,2.9,,,False,Bench,,,2.9,-5.92,-7.7642857142857125,-4.892452830188679,15,,,0,15,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,12,12.48,0.0
Rashid Shaheed,LWebs53,13,2023,0.0,,,False,Bench,,,-2.9,-7.959999999999999,-10.146666666666667,-7.7924528301886795,16,,,0,16,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,13,9.4,0.0
Rashid Shaheed,LWebs53,14,2023,0.0,,,False,Bench,,,0.0,-3.1000000000000005,-9.5125,-7.7924528301886795,17,,,0,17,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,14,9.4,0.0
Rashid Shaheed,LWebs53,15,2023,6.6,,,False,Starter,0.0612,,6.6,4.539999999999999,-2.3529411764705888,-1.1924528301886799,18,17,17,1,17,,,,,,,,,,,,,,,,,,,,,,1,14,15,15,15,9.4,0.0
Rashid Shaheed,LWebs53,16,2023,18.4,,,False,Bench,,,11.799999999999999,16.5,9.577777777777778,10.607547169811319,19,,,1,18,,,,,,,,,,,,,,,,,,,,,,1,15,16,16,16,9.28,0.0
Rashid Shaheed,LWebs53,17,2023,3.4,,,False,Bench,,,-14.999999999999998,-2.18,-5.9263157894736835,-4.392452830188679,20,,,1,19,,,,,,,,,,,,,,,,,,,,,,1,16,17,17,17,8.1,0.0
Rashid Shaheed,LWebs53,1,2024,16.3,,,False,Bench,,,12.9,10.620000000000001,7.270000000000001,8.507547169811321,21,,,1,20,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,7.739999999999999,0.0
Rashid Shaheed,LWebs53,2,2024,20.9,,,False,Bench,,,4.599999999999998,11.959999999999997,11.523809523809522,13.107547169811319,22,,,1,21,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,9.52,0.0
Rashid Shaheed,LWebs53,3,2024,0.0,,,False,Starter,0.0,,-20.9,-13.12,-9.9,-7.7924528301886795,23,4,4,2,21,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,3,13.12,0.0
Rashid Shaheed,LWebs53,4,2024,15.7,,,False,Starter,0.0971,,15.7,3.9000000000000004,6.230434782608695,7.90754716981132,24,0,0,3,21,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,4,13.12,0.0
Rashid Shaheed,LWebs53,5,2024,18.6,,,False,Starter,0.1165,,2.900000000000002,7.340000000000002,8.870833333333335,10.807547169811322,25,0,0,4,21,,,,,,,,,,,,,,,,,,,,,,3,2,5,5,5,14.939999999999998,0.0
Rashid Shaheed,LWebs53,6,2024,8.3,,,False,Starter,0.0835,,-10.3,-6.0,-1.783999999999999,0.5075471698113212,26,0,0,5,21,,,,,,,,,,,,,,,,,,,,,,4,2,6,6,6,14.98,0.0
Rashid Shaheed,LWebs53,7,2024,0.0,,,False,Bench,,,-8.3,-12.7,-10.015384615384615,-7.7924528301886795,27,,,5,22,,,,,,,,,,,,,,,,,,,,,,4,3,7,7,7,15.959999999999999,0.0
Rashid Shaheed,LWebs53,8,2024,0.0,,,False,Bench,,,0.0,-8.52,-9.644444444444444,-7.7924528301886795,28,,,5,23,,,,,,,,,,,,,,,,,,,,,,4,4,8,8,8,15.959999999999999,0.0
Rashid Shaheed,LWebs53,9,2024,0.0,,,False,Bench,,,0.0,-8.52,-9.299999999999999,-7.7924528301886795,29,,,5,24,,,,,,,,,,,,,,,,,,,,,,4,5,9,9,9,15.959999999999999,0.0
Rashid Shaheed,LWebs53,10,2024,0.0,,,True,Bench,,,0.0,-5.380000000000001,-8.979310344827585,-7.7924528301886795,30,,,5,25,,,,,,,,,,,,,,,,,,,,,,4,6,10,10,10,15.959999999999999,0.0
Rashid Shaheed,LWebs53,11,2024,0.0,,,False,Bench,,,0.0,-5.380000000000001,-8.979310344827585,-7.7924528301886795,31,,,5,26,,,,,,,,,,,,,,,,,,,,,,4,7,11,11,11,15.959999999999999,0.0
Rashid Shaheed,LWebs53,12,2024,0.0,,,False,Bench,,,0.0,-1.6600000000000001,-8.68,-7.7924528301886795,32,,,5,27,,,,,,,,,,,,,,,,,,,,,,4,8,12,12,12,15.959999999999999,0.0
Rashid Shaheed,LWebs53,13,2024,0.0,,,False,Bench,,,0.0,0.0,-8.399999999999999,-7.7924528301886795,33,,,5,28,,,,,,,,,,,,,,,,,,,,,,4,9,13,13,13,15.959999999999999,0.0
Rashid Shaheed,LWebs53,14,2024,0.0,,,False,Bench,,,0.0,0.0,-8.1375,-7.7924528301886795,34,,,5,29,,,,,,,,,,,,,,,,,,,,,,4,10,14,14,14,15.959999999999999,0.0
Rashid Shaheed,LWebs53,15,2024,0.0,,,False,Bench,,,0.0,0.0,-7.890909090909091,-7.7924528301886795,35,,,5,30,,,,,,,,,,,,,,,,,,,,,,4,11,15,15,15,15.959999999999999,0.0
Rashid Shaheed,LWebs53,17,2024,0.0,,,False,Bench,,,0.0,0.0,-7.658823529411764,-7.7924528301886795,36,,,5,31,,,,,,,,,,,,,,,,,,,,,,4,12,17,17,17,15.959999999999999,0.0
Rashid Shaheed,LWebs53,Toilet Semis,2024,0.0,,,False,Bench,,,0.0,0.0,-7.4399999999999995,-7.7924528301886795,37,,,5,32,,,,,,,,,,,,,,,,,,,,,,4,13,16,1001,1001,15.959999999999999,0.0
Rashid Shaheed,LWebs53,1,2025,9.3,,,False,Starter,0.0969,,9.3,9.3,2.066666666666668,1.5075471698113212,38,11,10,6,32,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,15.959999999999999,0.0
Rashid Shaheed,LWebs53,2,2025,15.2,,,False,Starter,0.1201,,5.899999999999999,13.34,7.91081081081081,7.40754716981132,39,0,0,7,32,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,2,14.559999999999999,0.0
Rashid Shaheed,LWebs53,3,2025,8.2,,,False,Bench,,,-7.0,3.299999999999999,0.7026315789473685,0.4075471698113198,40,,,7,33,,,,,,,,,,,,,,,,,,,,,,2,1,3,3,3,13.419999999999998,0.0
Rashid Shaheed,LWebs53,4,2025,9.2,,,False,Bench,,,1.0,2.6599999999999984,1.6846153846153848,1.4075471698113198,41,,,7,34,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,4,11.920000000000002,0.0
Rashid Shaheed,LWebs53,5,2025,21.4,,,False,Bench,,,12.2,13.019999999999998,13.8425,13.607547169811319,42,,,7,35,,,,,,,,,,,,,,,,,,,,,,2,3,5,5,5,10.040000000000001,0.0
Rashid Shaheed,LWebs53,6,2025,6.8,,,False,Starter,0.0499,,-14.599999999999998,-5.86,-1.095121951219511,-0.9924528301886797,43,3,3,8,35,,,,,,,,,,,,,,,,,,,,,,3,3,6,6,6,12.66,0.0
Rashid Shaheed,LWebs53,7,2025,8.0,,,False,Starter,0.0509,,1.2000000000000002,-4.159999999999998,0.13095238095238226,0.2075471698113205,44,0,0,9,35,,,,,,,,,,,,,,,,,,,,,,4,3,7,7,7,12.159999999999998,0.0
Rashid Shaheed,LWebs53,8,2025,14.5,,,False,Starter,0.116,,6.5,3.780000000000001,6.627906976744187,6.7075471698113205,45,0,0,10,35,,,,,,,,,,,,,,,,,,,,,,5,3,8,8,8,10.719999999999999,0.0
