Player,Team,Year,Week,Week Name,Starter/Bench,Position started in (if starter),Position,Rookie?,Age,NFL team,Points,% of points (if starter),Positional scoring percentile,Difference from best startable bench (if starter),Difference from worst benchable starter (if bench),Reference player name,Difference in averages of best/worst startables over previous 5 games,Cuff adjusted difference,Player of the week?,QB of the week?,RB of the week?,WR of the week?,TE of the week?,Benchwarmer of the week?,Bench QB of the week?,Bench RB of the week?,Bench WR of the week?,Bench TE of the week?,Highest starter on team?,Lowest starter on team?,Captain?,Player of the week streak,QB of the week streak,RB of the week streak,WR of the week streak,TE of the week streak,Benchwarmer of the week streak,Bench QB of the week streak,Bench RB of the week streak,Bench WR of the week streak,Bench TE of the week streak,Highest starter on team streak,Lowest starter on team streak,Captain streak,10+ point streak,20+ point streak,30+ point streak,40+ point streak,50+ point streak,Starter boom streak,Starter upper quartile streak,Starter middle 50% streak,Starter lower quartile streak,Starter bust streak,Rostered boom streak,Rostered upper quartile streak,Rostered middle 50% streak,Rostered lower quartile streak,Rostered bust streak,Injury?,Suspension?,Bye?,Change from previous week,Change from previous 5 weeks avg,Change from career average to that point,Change from overall career average,Number of weeks on team,Number of consecutive weeks on bench before start (if starter),Number of consecutive weeks on bench before start excluding injury/bye (if starter),Total weeks as team starter,Total weeks as team starter this season,Weeks rostered by this team,Weeks rostered by this team this season,% of starts on team,% of starts on team this season,% of team points on team,% of team points on team this season,Total points as team starter,Total points as team starter this season,PPG as team starter,PPG as team starter this season,Total times highest starter on team,Total times highest starter on team this season,Total times lowest starter on team,Total times lowest starter on team this season,Total weeks on bench,Total weeks on bench this season,- Activated Cuff? (Was a player of the same nfl team/position & who averages >10 PPG more over last 5 played games injured? Only for players with avg <10 PPG),Number of transactions,Number of drops,Number of trades
Robert Woods,AceMatthew,2021,16,Toilet Semis,Bench,,WR,False,29.68,LAR,0.0,,,,-1.0,James Robinson,9.24,9.24,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,4,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Robert Woods,AceMatthew,2021,17,Toilet Final,Bench,,WR,False,29.7,LAR,0.0,,,,-3.7,Ronald Jones,11.88,11.88,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,5,,,In Progress,0,In Progress,5,In Progress,0.0,In Progress,0.0,In Progress,0.0,In Progress,,In Progress,0,In Progress,0,In Progress,5,0,0,0,0
Robert Woods,AceMatthew,2022,1,Week 1,Bench,,WR,False,30.39,TEN,2.3,,5.1,,-2.16,Dak Prescott,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,False,False,False,-15.099999999999998,-15.939999999999998,-13.229166666666668,-9.736842105263158,6,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Robert Woods,AceMatthew,2022,2,Week 2,Bench,,WR,False,30.41,TEN,7.9,,25.4,,6.1,Dalton Schultz,-10.9,-10.9,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,In Progress,0,0,False,False,False,5.6000000000000005,-5.399999999999997,-7.1,-4.136842105263156,7,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Robert Woods,AceMatthew,2022,3,Week 3,Bench,,WR,False,30.43,TEN,12.5,,47.0,,11.4,David Montgomery,-6.7,-6.7,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,,,,,,0,0,In Progress,0,0,False,False,False,4.6,-0.16000000000000014,-2.2269230769230752,0.46315789473684355,8,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Robert Woods,AceMatthew,2022,4,Week 4,Bench,,WR,False,30.45,TEN,13.0,,49.5,,13.0,Dalton Schultz,0.07,0.07,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,0,0,3,0,0,False,False,False,0.5,0.8400000000000016,-1.644444444444444,0.9631578947368435,9,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Robert Woods,AceMatthew,2022,5,Week 5,Starter,WR2,WR,False,30.47,TEN,7.7,0.0587,24.7,-11.0,,DeVonta Smith,3.72,3.72,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,In Progress,0,False,False,False,-5.3,-2.920000000000001,-6.885714285714285,-4.336842105263156,10,9.0,4.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Robert Woods,AceMatthew,2022,6,Week 6,Bench,,WR,False,30.49,TEN,0.0,,,,0.0,Dalton Schultz,4.93,4.93,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,11,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Robert Woods,AceMatthew,2022,7,Week 7,Bench,,WR,False,30.51,TEN,5.6,,15.3,,3.7,Drake London,-2.76,-2.76,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,2,0,False,False,False,-2.1000000000000005,-3.080000000000002,-8.748275862068965,-6.436842105263157,12,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Robert Woods,AceMatthew,2022,8,Week 8,Bench,,WR,False,30.53,TEN,2.6,,5.7,,-2.9,Gabe Davis,-5.92,-5.92,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,In Progress,False,False,False,-2.9999999999999996,-6.74,-11.456666666666667,-9.436842105263157,13,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Robert Woods,AceMatthew,2022,9,Week 9,Bench,,WR,False,30.55,TEN,0.0,,1.5,,-1.12,Taysom Hill,2.2,2.2,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,In Progress,False,False,False,-2.6,-8.280000000000001,-13.687096774193549,-12.036842105263156,14,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Robert Woods,AceMatthew,2022,10,Week 10,Bench,,WR,False,30.57,TEN,3.0,,6.5,,-3.9,DJ Moore,-7.4,-7.4,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,3,False,False,False,3.0,-2.7799999999999994,-10.259375,-9.036842105263156,15,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Robert Woods,AceMatthew,2022,11,Week 11,Bench,,WR,False,30.58,TEN,12.9,,48.9,,7.7,Dalton Schultz,-4.36,-4.36,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,0,0,1,0,0,False,False,False,9.9,9.120000000000001,-0.0484848484848488,0.8631578947368439,16,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Robert Woods,AceMatthew,2022,12,Week 12,Bench,,WR,False,30.6,TEN,3.6,,8.0,,3.3,Travis Etienne,-13.74,-13.74,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,In Progress,False,False,False,-9.3,-1.2200000000000002,-9.347058823529412,-8.436842105263157,17,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Robert Woods,AceMatthew,2022,13,Week 13,Bench,,WR,False,30.62,TEN,1.6,,3.2,,-5.4,Isaiah Likely,0.42,0.42,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,2,False,False,False,-2.0,-2.82,-11.08,-10.436842105263157,18,,,In Progress,1,In Progress,13,In Progress,0.0769,In Progress,0.0037,In Progress,7.7,In Progress,7.7,In Progress,0,In Progress,0,In Progress,12,0,1,1,0
Robert Woods,AceMatthew,2023,3,Week 3,Bench,,WR,False,31.43,HOU,6.4,,19.2,,2.7,Chig Okonkwo,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,In Progress,0,False,False,False,4.800000000000001,2.1799999999999997,-5.972222222222223,-5.636842105263156,19,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,1,0,0
Robert Woods,AceMatthew,2023,4,Week 4,Bench,,WR,False,31.45,HOU,5.6,,15.3,,5.6,Jordan Addison,-8.1,-8.1,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,2,0,False,False,False,-0.8000000000000007,0.09999999999999964,-6.610810810810811,-6.436842105263157,20,,,1,0,20,2,0.05,0.0,0.0006,0.0,7.7,0.0,7.7,,0,0,0,0,19,2,0,0,0,0
Roman Wilson,stevenb123,2024,1,Week 1,Bench,,WR,True,23.2,PIT,0.0,,,,-1.4,Marvin Harrison,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,1,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,2,Week 2,Bench,,WR,True,23.22,PIT,0.0,,,,-3.3,Sam LaPorta,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,2,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,3,Week 3,Bench,,WR,True,23.24,PIT,0.0,,,,-1.2,Jameson Williams,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,3,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,4,Week 4,Bench,,WR,True,23.26,PIT,0.0,,,,-7.1,Garrett Wilson,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,4,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,5,Week 5,Bench,,WR,True,23.28,PIT,0.0,,,,-5.2,Courtland Sutton,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,5,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,6,Week 6,Bench,,WR,True,23.3,PIT,0.0,,,,0.0,Marvin Harrison,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,6,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,7,Week 7,Bench,,WR,True,23.32,PIT,0.0,,,,-3.4,DeMario Douglas,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,7,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,8,Week 8,Bench,,WR,True,23.34,PIT,0.0,,,,-7.4,Drake London,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,8,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,9,Week 9,Bench,,WR,True,23.36,PIT,0.0,,,,-3.4,Marvin Harrison,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,9,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,10,Week 10,Bench,,WR,True,23.38,PIT,0.0,,,,-4.04,Aaron Rodgers,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,10,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,11,Week 11,Bench,,WR,True,23.39,PIT,0.0,,,,-1.9,Kyle Pitts,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,11,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,12,Week 12,Bench,,WR,True,23.41,PIT,0.0,,,,-2.5,Jonathan Taylor,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,12,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,13,Week 13,Bench,,WR,True,23.43,PIT,0.0,,,,-9.1,Garrett Wilson,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,13,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,14,Week 14,Bench,,WR,True,23.45,PIT,0.0,,,,-8.9,Marvin Harrison,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,14,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,15,Week 15,Bench,,WR,True,23.47,PIT,0.0,,,,-6.7,Derrick Henry,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,15,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,16,Semifinal,Bench,,WR,True,23.49,PIT,0.0,,,,-4.54,Jalen Hurts,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,16,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Roman Wilson,stevenb123,2024,17,Final,Bench,,WR,True,23.51,PIT,0.0,,,,-1.5,Terry McLaurin,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,17,,,In Progress,0,In Progress,17,In Progress,0.0,In Progress,0.0,In Progress,0.0,,,In Progress,0,In Progress,0,In Progress,17,0,0,0,0
Roman Wilson,stevenb123,2025,9,Week 9,Bench,,WR,False,24.36,PIT,-0.6,,0.1,,-6.4,Jahmyr Gibbs,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,False,False,False,,,,0.0,18,,,0,0,18,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,18,1,0,1,0,0
Rome Odunze,JacobRosenzweig,2024,1,Week 1,Starter,WR3,WR,True,22.25,CHI,1.1,0.008,2.1,-13.4,,Brandin Cooks,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,False,False,,,,-9.121428571428572,1,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Rome Odunze,JacobRosenzweig,2024,2,Week 2,Bench,,WR,True,22.27,CHI,5.3,,14.2,,5.3,Keon Coleman,-8.0,-8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,False,False,False,4.199999999999999,,4.199999999999999,-4.921428571428572,2,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Rome Odunze,JacobRosenzweig,2024,3,Week 3,Bench,,WR,True,22.29,CHI,23.4,,85.8,,18.32,Anthony Richardson,-13.77,-13.77,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,0,1,0,0,0,False,False,False,18.099999999999998,,20.2,13.178571428571427,3,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Rome Odunze,JacobRosenzweig,2024,4,Week 4,Bench,,WR,True,22.31,CHI,2.0,,4.3,,-1.8,Breece Hall,-10.07,-10.07,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,False,False,False,-21.4,,-7.933333333333332,-8.221428571428572,4,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Rome Odunze,JacobRosenzweig,2024,5,Week 5,Bench,,WR,True,22.32,CHI,9.0,,30.3,,3.4,Bucky Irving,-0.98,-0.98,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,1,0,0,False,False,False,7.0,,1.0500000000000007,-1.2214285714285715,5,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Rome Odunze,JacobRosenzweig,2024,6,Week 6,Bench,,WR,True,22.34,CHI,6.0,,17.6,,2.4,Pat Freiermuth,-1.4,-1.4,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,False,False,False,-3.0,-2.16,-2.16,-4.2214285714285715,6,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Rome Odunze,JacobRosenzweig,2024,7,Week 7,Bench,,WR,True,22.36,CHI,0.0,,,,-1.3,Josh Downs,-6.56,-6.56,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,7,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Rome Odunze,JacobRosenzweig,2024,8,Week 8,Starter,FLX2,WR,True,22.38,CHI,8.4,0.0699,27.7,-13.8,,Josh Downs,3.68,3.68,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,In Progress,0,0,False,False,False,2.4000000000000004,-0.7400000000000002,0.6000000000000005,-1.8214285714285712,8,6.0,5.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Rome Odunze,JacobRosenzweig,2024,9,Week 9,Bench,,WR,True,22.4,CHI,15.4,,60.1,,10.3,Keon Coleman,-2.26,-2.26,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,0,0,2,0,0,False,False,False,7.0,5.640000000000001,7.514285714285715,5.178571428571429,9,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
